Product type,SKU,Production Date,Shipping Date,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Shortage Risk,Actual Shipping Time,Delay
cosmetics,SKU110,2024-02-17,2024-03-11,29.88487876549364,0.8909410704001164,72,2477.1299014838,Female,58,25,56,8,Carrier C,5.630752082051586,Supplier 5,Delhi,383,2,77.89056795592542,Pass,2.799022622018488,Rail,Route B,521.1291285599996,True,23,-2
haircare,SKU111,2024-01-25,2024-02-19,12.11237008750184,0.9263133910002904,99,6605.2809983321895,Non-binary,28,23,46,3,Carrier C,9.559535862227424,Supplier 3,Chennai,594,13,85.60936221492447,Pass,0.6539885020131843,Road,Route A,882.4232665520722,True,25,2
cosmetics,SKU112,2024-02-09,2024-02-21,21.63769212641818,0.8883168066570701,67,3659.682884617972,Female,59,15,76,8,Carrier C,7.022993101636083,Supplier 4,Delhi,362,10,80.07053035963519,Pending,4.78880575072323,Air,Route C,453.8794062457272,True,12,-3
cosmetics,SKU113,2024-02-24,2024-02-23,82.50150751430209,0.8969966122835552,55,7118.23632790153,Female,19,2,27,1,Carrier A,9.82009371876968,Supplier 1,Delhi,227,2,56.49558289301255,Fail,4.213256335117398,Road,Route B,741.2880079787511,True,-1,-3
cosmetics,SKU114,2024-02-12,2024-02-21,26.408191702317342,0.964756259137219,28,4608.211989655705,Female,96,9,31,8,Carrier A,4.063997696203026,Supplier 2,Kolkata,333,18,62.17264529164082,Pending,4.268863368447918,Sea,Route C,940.7652939360228,False,9,0
haircare,SKU115,2024-08-19,2024-09-09,8.017657620681454,0.9386992796774888,58,6791.810313142233,Non-binary,86,18,75,8,Carrier B,4.129874127468502,Supplier 2,Delhi,770,29,22.532463736603034,Fail,0.2577395811339716,Air,Route A,667.9921388373286,False,21,3
skincare,SKU116,2024-05-10,2024-06-04,82.37612881169524,0.8355838200417787,91,3952.8984607153,Male,74,22,74,7,Carrier C,7.072583814960486,Supplier 4,Mumbai,774,17,32.09341573920764,Pending,3.043499019270794,Road,Route C,933.512597813339,True,25,3
skincare,SKU117,2023-06-24,2023-07-01,94.50698185378558,0.9425927153626056,41,8034.227673549372,Female,54,12,15,9,Carrier B,8.241664908607179,Supplier 3,Bangalore,575,29,81.18827555180216,Pending,3.519616304860672,Road,Route A,914.1906874560376,False,7,-5
skincare,SKU118,2023-11-08,2023-11-10,94.30090441379129,0.9467556170045308,81,6316.952061196533,Non-binary,93,4,85,1,Carrier A,5.21615357685273,Supplier 4,Mumbai,548,13,87.99393237529685,Pass,4.02367758188411,Air,Route B,441.4305636228901,False,2,-2
cosmetics,SKU119,2023-09-26,2023-10-13,49.80060433674072,0.8847738940938452,53,2050.500191623132,Male,97,16,49,1,Carrier B,1.1273193440111449,Supplier 2,Bangalore,138,4,32.39088831519661,Fail,3.4933010424663844,Air,Route B,312.27589368517613,False,17,1
skincare,SKU120,2023-07-18,2023-08-18,75.78584644852367,0.9199355729417196,77,8575.852958369214,Non-binary,64,28,32,9,Carrier C,2.273559944302251,Supplier 1,Delhi,355,2,50.98693201159505,Fail,0.7013197271391879,Sea,Route B,951.8014315240264,True,31,3
cosmetics,SKU121,2024-01-01,2024-01-21,20.57539865702384,0.9043896806653804,70,4172.48371614414,Unknown,51,16,37,3,Carrier A,6.001141376445663,Supplier 2,Chennai,827,2,57.05162475270209,Pending,1.8660374842673229,Road,Route C,222.8888889303348,True,20,4
haircare,SKU122,2023-04-29,2023-05-18,52.66917140152452,0.951932339980363,27,5338.745065342434,Male,74,22,25,5,Carrier A,3.4188103455895016,Supplier 4,Delhi,363,3,33.96367835860556,Fail,3.89920364980349,Road,Route B,530.5536590447646,False,19,-3
skincare,SKU123,2024-04-03,2024-04-15,21.57290945393868,0.9200287604244805,29,6493.459615941839,Male,66,15,14,6,Carrier C,6.858519030457919,Supplier 2,Kolkata,511,21,62.12874099465501,Fail,2.40092856007899,Road,Route C,460.317172351199,False,12,-3
cosmetics,SKU124,2023-10-20,2023-10-17,96.02816805105527,0.988877095389608,44,1868.0643998757976,Unknown,92,2,22,1,Carrier C,2.099986950559645,Supplier 4,Kolkata,579,15,7.434281839701447,Pending,1.204820240979521,Road,Route A,649.4388474449244,False,-3,-5
cosmetics,SKU125,2024-01-02,2024-01-10,65.56295058402031,0.8836954423254226,46,8694.111551175843,Female,34,8,22,1,Carrier B,6.542858243183735,Supplier 5,Kolkata,945,14,11.736611300736378,Pass,2.260961329154784,Air,Route B,831.3130165084933,True,8,0
skincare,SKU126,2024-02-29,2024-03-29,25.5276222607782,0.9043024656072652,84,9381.360665923472,Unknown,76,27,80,8,Carrier B,1.828390044938992,Supplier 3,Delhi,839,17,13.743304323495698,Pass,2.788069322816755,Rail,Route B,959.7732768888976,True,29,2
skincare,SKU127,2024-01-08,2024-01-21,83.43229384437778,0.8972060310392636,55,8802.50673922212,Female,74,19,15,1,Carrier C,5.836227195874104,Supplier 5,Mumbai,142,24,23.543509223444488,Pending,3.665735571762101,Rail,Route C,180.3480062969685,False,13,-6
haircare,SKU128,2023-11-11,2023-11-26,20.94509699107736,0.9430800273793156,71,3274.0545251094504,Male,51,21,49,4,Carrier A,5.457509216951065,Supplier 4,Kolkata,363,25,23.15738872633744,Pass,2.6304945897547984,Sea,Route C,682.1458525249022,True,15,-6
haircare,SKU129,2024-10-30,2024-10-28,6.742189905463593,0.8669327181250125,71,3642.355601608082,Male,23,3,15,5,Carrier A,9.871337650752436,Supplier 3,Bangalore,864,27,3.764848414544563,Fail,1.640146934290168,Road,Route B,683.0555764873377,True,-2,-5
cosmetics,SKU130,2023-07-13,2023-07-26,97.79692030051751,0.9839688999683038,89,5855.034460842892,Non-binary,45,16,21,3,Carrier C,8.25458493601404,Supplier 3,Delhi,905,24,83.33364796499339,Fail,4.528941836936014,Sea,Route A,803.2242415925169,True,13,-3
haircare,SKU131,2024-12-28,2025-01-26,54.75528632155882,0.9487490969686838,37,6330.039462340712,Female,96,29,30,3,Carrier B,1.1129719508773483,Supplier 5,Delhi,591,12,43.41549788062092,Fail,1.7016465858285752,Air,Route C,482.0531559881972,False,29,0
cosmetics,SKU132,2023-07-03,2023-06-30,46.73238657842792,0.9664715293639944,56,5345.676574383253,Non-binary,33,3,12,5,Carrier C,1.6419977782505275,Supplier 3,Bangalore,873,2,67.31285122927719,Pass,2.4617522500312656,Air,Route B,437.20226592682553,True,-3,-6
cosmetics,SKU133,2024-02-15,2024-03-15,7.693932662328536,0.906551355245184,81,8746.397317796684,Non-binary,84,28,40,2,Carrier A,2.672484796530696,Supplier 4,Kolkata,783,21,66.8115400711232,Pass,0.8499539376458279,Road,Route B,534.3742707177801,False,29,1
haircare,SKU134,2024-09-18,2024-09-29,32.38725132987236,0.8876725777581763,40,1384.700867050472,Non-binary,80,15,12,1,Carrier B,2.114716482318227,Supplier 2,Bangalore,128,4,90.0031670498369,Pass,2.6471765312132254,Sea,Route A,647.5334401171995,False,11,-4
cosmetics,SKU135,2023-12-24,2024-01-06,29.873456358190463,0.9547716761929024,36,4559.899108549948,Female,55,13,66,8,Carrier B,5.249218998426915,Supplier 3,Delhi,104,8,43.528473282555225,Pending,3.2836305886926507,Air,Route B,362.7798618175156,False,13,0
skincare,SKU136,2023-07-09,2023-07-10,24.68827258021227,0.9102922322844388,47,2098.11297809153,Male,79,3,60,3,Carrier C,7.183088971408126,Supplier 1,Bangalore,795,15,52.192350309366816,Fail,0.8959064870605575,Road,Route B,659.068449890323,False,1,-2
skincare,SKU137,2024-12-16,2025-01-02,83.75977778206266,0.9326848705849564,65,5064.096629568803,Male,30,18,19,6,Carrier B,6.832941765329522,Supplier 5,Bangalore,752,17,32.73234626694309,Pending,4.720304920958721,Air,Route A,777.5961067499655,True,17,-1
cosmetics,SKU138,2024-02-02,2024-02-24,77.35088131175985,0.8863476885925229,56,3112.9009471639088,Female,54,24,9,4,Carrier A,9.214184872736467,Supplier 2,Bangalore,868,27,89.47516133616793,Pass,0.6349428836629805,Road,Route C,667.7153199641966,True,22,-2
cosmetics,SKU139,2024-05-30,2024-06-03,14.482462527023255,0.8770074317637814,53,8174.893091258008,Unknown,81,5,40,7,Carrier C,7.329146664581651,Supplier 4,Bangalore,619,20,63.9706425031814,Pending,0.3370313507775075,Road,Route C,425.3705087119256,False,4,-1
skincare,SKU140,2024-10-28,2024-11-23,24.53812347787241,0.915883565745574,90,6356.095867989468,Unknown,28,27,13,2,Carrier B,5.44877146688248,Supplier 4,Kolkata,616,26,83.10324597374482,Pending,4.747732425943424,Sea,Route C,691.5438111231398,True,26,-1
haircare,SKU141,2023-10-29,2023-11-21,20.946993141009905,0.9110695887208564,84,2091.1143240612664,Unknown,41,23,12,5,Carrier A,2.061221382530742,Supplier 2,Delhi,259,22,40.767006355893045,Fail,0.6600497657040622,Rail,Route C,792.3788405872978,True,23,0
skincare,SKU142,2024-10-03,2024-10-15,27.41250728635738,0.9174331545620196,66,4963.697349178023,Male,66,8,44,7,Carrier A,7.959055573197512,Supplier 4,Bangalore,319,3,58.95055060985549,Pending,3.3043483135336587,Road,Route C,300.75193149377924,False,12,4
cosmetics,SKU143,2023-12-17,2024-01-05,40.51161363137171,0.8258882289192336,32,9271.860785504578,Male,89,24,47,1,Carrier C,3.537030755033696,Supplier 1,Delhi,194,6,91.55847158185058,Pending,3.908306890053464,Road,Route C,571.5633955388912,False,19,-5
cosmetics,SKU144,2024-11-21,2024-12-18,34.8398896976482,0.9194175623833192,72,6600.471462698876,Male,73,23,57,6,Carrier A,2.6693295311642533,Supplier 1,Delhi,885,13,38.214457603512834,Pending,4.099925326858046,Air,Route A,980.9792435887676,False,27,4
haircare,SKU145,2025-02-15,2025-02-12,55.590399480168,0.8603457168231536,64,7443.177131021419,Male,30,3,45,5,Carrier C,8.925720498455659,Supplier 5,Bangalore,227,12,10.336213529692763,Pending,0.703062757191323,Air,Route A,552.089005573477,True,-3,-6
haircare,SKU146,2024-02-19,2024-03-18,60.62336098078711,0.959855322991506,48,5983.215655038844,Non-binary,68,27,65,1,Carrier C,4.635661804435111,Supplier 3,Mumbai,766,23,69.76203364700628,Pending,3.927454559144009,Rail,Route C,561.7698021956163,False,28,1
cosmetics,SKU147,2023-04-20,2023-05-08,51.93461736176129,0.9708424403319722,48,7250.612389214665,Non-binary,43,18,22,5,Carrier A,2.9521018970068846,Supplier 3,Chennai,582,2,20.26620060845722,Pending,3.866152590032127,Rail,Route A,764.0465323167671,True,18,0
haircare,SKU148,2025-02-03,2025-02-15,88.80706749511437,0.9272832619265388,25,2906.6548066249807,Unknown,10,7,35,2,Carrier B,4.393589847315113,Supplier 2,Chennai,348,14,89.89535989595096,Pending,0.3398037311742475,Road,Route B,657.7327597484605,True,12,5
cosmetics,SKU149,2024-09-15,2024-10-01,62.78525699646926,0.9930457944674482,31,2298.5540497451148,Non-binary,26,22,54,1,Carrier B,7.82306426042013,Supplier 3,Chennai,707,18,9.73521602844592,Fail,0.6839919490082399,Air,Route C,792.6843286258166,True,16,-6
cosmetics,SKU150,2024-07-16,2024-08-02,61.988313100936594,0.9143449495537912,38,7049.295792850225,Male,96,16,83,2,Carrier C,9.29086349880766,Supplier 4,Chennai,551,4,21.735617017990588,Fail,4.931430432487426,Road,Route A,611.1603782920066,False,17,1
cosmetics,SKU151,2024-07-20,2024-07-20,8.112698982351157,0.9783416783086496,59,5900.926181142258,Female,42,6,76,1,Carrier C,4.457338962320972,Supplier 4,Mumbai,492,20,72.07848701683963,Pass,1.1611917354425905,Rail,Route A,365.678802521497,True,0,-6
skincare,SKU152,2024-04-13,2024-04-21,33.24038539224663,0.9462492816215844,55,1874.199338257116,Unknown,31,8,19,6,Carrier B,5.337778220108055,Supplier 5,Mumbai,883,1,24.904902720247144,Fail,3.84717593659708,Rail,Route B,180.9719860719834,True,8,0
skincare,SKU153,2023-03-31,2023-04-04,71.43376192627656,0.8538890011511695,91,5614.948554718203,Non-binary,32,2,55,5,Carrier B,5.88593718391078,Supplier 5,Kolkata,498,16,18.0137852938674,Pass,0.73519455671716,Rail,Route C,519.2341417114264,True,4,2
haircare,SKU154,2023-12-28,2024-01-22,6.376740357626265,0.8653310763545516,74,6660.4196203967285,Female,60,29,1,5,Carrier A,9.773046866844666,Supplier 1,Mumbai,275,29,87.6023152046966,Fail,1.7500888149411515,Road,Route C,510.001044943087,True,25,-4
skincare,SKU155,2024-02-17,2024-03-16,86.05202431061899,0.9086323258900364,93,5328.1824270585375,Unknown,72,27,22,9,Carrier A,9.333710771062936,Supplier 3,Bangalore,285,17,98.04015013592584,Pending,4.207577345449165,Rail,Route A,569.7443491966716,True,28,1
haircare,SKU156,2025-02-19,2025-02-24,71.71222629483547,0.9672229251716468,29,9283.438046747891,Female,52,10,34,1,Carrier A,7.795350972848599,Supplier 1,Chennai,939,6,4.283723472075457,Fail,0.302583724189415,Road,Route B,606.9073525679169,False,5,-5
haircare,SKU157,2024-08-06,2024-08-07,57.9792765146556,0.7978144495180746,79,5696.816425203046,Male,20,4,78,5,Carrier B,4.89005593412174,Supplier 1,Kolkata,113,1,72.87410146025843,Pending,3.449832019804801,Road,Route A,661.6132570184977,True,1,-3
skincare,SKU158,2024-03-29,2024-04-25,92.06667428546804,0.9441304219622664,41,5790.093325670085,Female,85,22,24,8,Carrier B,1.5940331795658464,Supplier 3,Bangalore,781,12,67.59809770250092,Pass,2.491992144079309,Road,Route B,573.9300590692098,False,27,5
haircare,SKU159,2023-03-09,2023-03-08,14.357999928853388,0.9129639362890594,23,5254.660548908462,Non-binary,36,5,61,4,Carrier B,9.090320496919691,Supplier 4,Kolkata,873,29,70.08870074953855,Pending,3.798134102067701,Air,Route B,227.7369556436787,False,-1,-6
haircare,SKU160,2024-03-15,2024-03-29,90.39401924380678,0.8735449931314933,64,8983.72794390496,Male,38,16,57,6,Carrier B,8.612645962451111,Supplier 4,Mumbai,876,11,86.59129281208502,Pass,2.6829622317866844,Road,Route A,796.30761488026,True,14,-2
skincare,SKU161,2024-01-28,2024-02-11,16.099035877537517,0.871646439469783,74,9816.671803737649,Female,69,17,31,5,Carrier B,3.451522514920355,Supplier 2,Delhi,179,11,32.39181974364053,Pending,3.3958140306359867,Air,Route C,462.79992677356034,True,14,-3
haircare,SKU162,2024-12-02,2024-12-09,11.594016588247712,0.9889990288915922,68,4734.128990093846,Female,57,4,45,1,Carrier C,3.4980428652143685,Supplier 1,Chennai,160,1,99.10629704163216,Fail,4.122432313529938,Air,Route B,685.2352041718353,True,7,3
cosmetics,SKU163,2024-07-01,2024-07-22,3.9178019177229775,0.9910797245986724,68,7108.048207070633,Male,91,18,29,2,Carrier A,5.118106725856185,Supplier 1,Delhi,356,10,3.3278766542133686,Fail,2.4882962858069164,Air,Route B,769.3659670535219,False,21,3
skincare,SKU164,2024-05-19,2024-06-09,66.16485293006674,0.902024284036471,85,2206.85875445856,Unknown,34,16,57,4,Carrier A,8.177892287165992,Supplier 1,Delhi,225,18,36.4198919989883,Fail,1.346322018342415,Rail,Route A,195.87812641206045,True,21,5
haircare,SKU165,2024-10-03,2024-10-18,64.7154122698821,0.8574353978047449,80,6284.773992662257,Male,39,12,32,2,Carrier A,6.331328846949875,Supplier 3,Bangalore,935,16,91.82392833002464,Pending,0.5912761952232116,Sea,Route B,632.8359936168516,True,15,3
haircare,SKU166,2024-04-23,2024-05-04,19.206372089554225,0.8900703791544914,85,5439.161355260116,Non-binary,43,6,68,3,Carrier A,8.840598279322954,Supplier 3,Delhi,647,11,78.46974849671248,Fail,3.855372156484239,Rail,Route C,642.2275627066675,True,11,5
haircare,SKU167,2023-07-15,2023-07-31,8.16182301034624,0.8868848322966885,76,8853.015434506611,Male,49,11,49,1,Carrier A,3.1485080825248266,Supplier 2,Chennai,549,6,5.422696187843387,Pending,1.267680970102925,Rail,Route A,888.2305847525639,True,16,5
cosmetics,SKU168,2024-06-29,2024-07-01,74.98534476205158,0.92293843721156,54,4382.549970810169,Male,37,5,45,7,Carrier B,8.692871976282534,Supplier 2,Mumbai,929,10,97.69639909376968,Pass,1.64773438766573,Rail,Route B,118.33945019363108,True,2,-3
skincare,SKU169,2023-10-24,2023-10-28,66.37171237601316,0.9469387400165632,96,5629.93661251337,Unknown,39,7,36,7,Carrier C,9.136108076911828,Supplier 3,Mumbai,626,19,6.88170108154089,Fail,3.293717308971476,Sea,Route A,694.178592278202,True,4,-3
cosmetics,SKU170,2023-07-19,2023-08-06,96.42924839429791,0.8125165055302308,60,7027.025154958816,Unknown,24,18,74,9,Carrier A,5.433052718440855,Supplier 4,Delhi,597,1,70.78617296711477,Fail,0.9946229144733332,Road,Route B,908.1687273696192,True,18,0
skincare,SKU171,2024-10-29,2024-11-18,88.00657569932383,0.9001092503155816,32,9681.075270748825,Unknown,80,22,10,5,Carrier C,4.067179753039511,Supplier 5,Mumbai,122,3,34.331306893361365,Pending,3.9348358844385296,Road,Route C,277.4374745464346,False,20,-2
haircare,SKU172,2023-08-21,2023-09-12,49.98544289400109,0.8364657764188931,72,9667.82449495867,Non-binary,40,23,29,5,Carrier B,7.456584878123557,Supplier 4,Kolkata,747,3,15.56659738065087,Pass,3.2564955161312548,Sea,Route B,643.5063711149103,True,22,-1
cosmetics,SKU173,2024-06-22,2024-07-10,25.477286934236908,1.0,28,6762.840342901936,Non-binary,60,22,34,6,Carrier B,6.944575791268783,Supplier 2,Kolkata,777,26,50.56917635964289,Fail,2.0700726749879226,Road,Route A,275.58546692861614,False,18,-4
haircare,SKU174,2023-08-08,2023-08-19,81.02588273126115,0.9979556974955278,63,9309.788435871178,Unknown,34,12,70,1,Carrier B,3.5164191588754328,Supplier 4,Bangalore,825,13,95.11862612615752,Fail,3.261117504324696,Sea,Route B,281.0263907043607,True,11,-1
cosmetics,SKU175,2025-02-13,2025-02-24,95.70569583703148,0.8935901833956538,50,4404.783433565632,Unknown,66,16,61,2,Carrier B,3.55750585746415,Supplier 3,Chennai,586,19,84.06056458715372,Pending,1.7463957736498896,Rail,Route B,497.2835215981346,False,11,-5
cosmetics,SKU176,2024-10-26,2024-11-16,79.20595897474216,0.9148020989640652,20,8852.765450333052,Female,46,19,38,2,Carrier B,3.2979291017752512,Supplier 5,Mumbai,243,9,49.87399106646922,Pending,0.0381711893433016,Road,Route C,332.9223013803903,False,21,2
skincare,SKU177,2025-01-06,2025-01-23,93.47971553191876,0.940966204694486,79,6268.445898081072,Male,92,21,49,6,Carrier A,7.438380631245368,Supplier 2,Delhi,715,24,68.6638182911598,Pending,3.064323717236388,Air,Route C,463.0959218287728,False,17,-4
skincare,SKU178,2023-11-17,2023-12-03,94.49432151856416,0.8586804690496568,86,8564.542482455327,Non-binary,60,16,5,4,Carrier B,3.073818006515647,Supplier 5,Delhi,891,18,87.66525583920601,Fail,1.1724902187126078,Rail,Route B,125.42468322365022,True,16,0
skincare,SKU179,2023-09-28,2023-10-26,51.61723811860506,0.9378258552160184,80,5144.055637027726,Unknown,19,24,66,9,Carrier C,6.764800290002798,Supplier 1,Delhi,126,20,70.9977863175912,Fail,1.8011064667285712,Rail,Route B,213.53056802780296,True,28,4
skincare,SKU180,2023-07-10,2023-08-02,4.253091893458452,0.8826448014671154,77,8291.542526046378,Unknown,22,19,89,6,Carrier C,7.220630616485725,Supplier 1,Mumbai,219,22,11.048901486543055,Pass,4.660371142534462,Rail,Route C,684.1839963884806,True,23,4
skincare,SKU181,2023-09-13,2023-09-23,68.71653039897367,0.9084337941968892,53,3732.993524567221,Unknown,91,11,17,7,Carrier A,1.081383306109473,Supplier 2,Kolkata,314,19,77.19328611631259,Pass,2.756551877789547,Air,Route A,834.8388340057688,False,10,-1
cosmetics,SKU182,2024-02-03,2024-02-21,7.8494116218250225,0.8908357592368258,42,4009.390132075896,Non-binary,93,16,89,3,Carrier C,2.628202733339568,Supplier 3,Kolkata,791,21,35.70581138200304,Fail,3.4469562173430086,Rail,Route A,386.1557270871555,False,18,2
cosmetics,SKU183,2024-07-21,2024-08-08,19.113930153872985,0.8969166809841751,39,3335.1859394691,Non-binary,15,16,90,2,Carrier A,5.321590344574184,Supplier 2,Delhi,179,23,1.6900556355646184,Fail,2.002636600104116,Rail,Route A,107.03662104640318,True,18,2
haircare,SKU184,2024-09-18,2024-10-06,62.19634866065437,0.9319201593946984,30,9760.432090874252,Male,76,13,10,3,Carrier C,3.439267334409098,Supplier 2,Mumbai,452,20,48.93889803776405,Pass,0.5337344924521273,Rail,Route A,616.251946772529,False,18,5
haircare,SKU185,2023-06-24,2023-07-08,19.66815962933087,0.908473871592924,38,2758.0228682452835,Female,15,15,34,6,Carrier A,6.837072315382762,Supplier 4,Kolkata,256,27,48.67794407476942,Fail,0.0612308688152747,Rail,Route A,530.0208277921329,True,14,-1
skincare,SKU186,2024-01-10,2024-01-14,82.86483944501477,0.8328579288787357,58,7184.796671784862,Non-binary,48,8,85,6,Carrier B,3.9344840286808656,Supplier 2,Delhi,189,5,32.30844417605985,Pending,3.025266540751902,Sea,Route C,834.3798227700952,True,4,-4
cosmetics,SKU187,2024-02-12,2024-02-09,72.32660288036017,0.8441946899549319,71,2365.19347236653,Non-binary,30,1,31,2,Carrier C,6.251699967063003,Supplier 2,Kolkata,276,27,56.53085599566501,Fail,1.5443101330651603,Rail,Route C,421.7130338932224,True,-3,-4
haircare,SKU188,2023-04-23,2023-04-23,61.41505331147764,0.8445896942989075,41,5515.278325304319,Non-binary,64,1,69,1,Carrier A,3.588064249152012,Supplier 1,Chennai,483,1,95.27451421060964,Fail,4.938758789808211,Sea,Route A,568.9278955570597,False,0,-1
skincare,SKU189,2024-01-29,2024-02-26,3.784505295638976,0.8252517195659461,59,2308.348280513377,Unknown,18,25,31,9,Carrier B,4.594502979775513,Supplier 2,Kolkata,198,1,7.278022147698808,Pass,1.4033596521849314,Rail,Route C,180.5663406863231,True,28,3
skincare,SKU190,2024-11-29,2024-12-08,46.03774080024374,0.9199142955302534,84,2426.078944976264,Unknown,81,15,26,4,Carrier C,3.6493918510403938,Supplier 4,Chennai,365,27,38.69164979594734,Pass,2.307323319643136,Sea,Route A,377.5431533908761,True,9,-6
cosmetics,SKU191,2025-01-22,2025-01-30,48.2812161665263,0.8764520511704551,58,6323.242087819585,Female,84,13,47,5,Carrier C,5.8616365799095,Supplier 1,Bangalore,762,21,84.18601475039495,Pending,3.1575078890929764,Road,Route C,207.8893257362888,False,8,-5
cosmetics,SKU192,2024-08-01,2024-08-24,53.94050289293335,0.9043741779371386,64,7861.376160284166,Male,33,29,21,4,Carrier A,3.3426266713099486,Supplier 3,Chennai,311,5,50.717821502199484,Pending,3.595664909181828,Road,Route C,835.3295493267793,True,23,-6
